688078,128055,1.5556395290627643e+18,2022-08-05 19:39:00+00:00,"My problem is more of who will win
We know APC won't win this one https://t.co/95C5dXqwHg",0,problem win know apc win win,0.4000000000000001,0.8000000000000002,None,APC
688080,128057,1.555639506774139e+18,2022-08-05 19:38:55+00:00,"@channelstv When he said he can kneel and beg the youths and they said he should, he refused and that's how the APC… https://t.co/5fijJ6tyCZ",0,say kneel beg youths say refuse apc,0.0,0.0,None,APC
688082,128059,1.5556394964268892e+18,2022-08-05 19:38:52+00:00,@Seunokintoba One challenge we hv wit channels is that wit ur wonderful programmes non can b call in to contribute/… https://t.co/NJ5higXFLq,0,challenge wit channel wit wonderful program non contribute,1.0,1.0,None,None
688084,128061,1.5556394824684134e+18,2022-08-05 19:38:49+00:00,"But JANDOR was part of APC government under FASHOLA and that is his indigenous local government, why haven’t he pro… https://t.co/vBJhSkrIQC",0,jandor apc government fashola indigenous local government haven pro,0.0,0.0,None,APC
688086,128063,1.5556394624150487e+18,2022-08-05 19:38:44+00:00,I think APC is blessed with brilliant folks. https://t.co/3H5cTsokJb,0,think apc bless brilliant folks,1.0,0.9,None,APC
688088,128065,1.555639427992621e+18,2022-08-05 19:38:36+00:00,"@KanzahOfJos After destroying APC de are now running to another party and you're celebrating them, no be Nija we de? We shall see.",0,destroy apc run party celebrate nija shall,0.0,-0.2,None,APC
688093,128070,1.555639402755498e+18,2022-08-05 19:38:30+00:00,@fkeyamo @officialABAT @KashimSM What a shame for a man of your character to fall so low it means you are part of t… https://t.co/oc3WwBNfl4,0,shame man character fall low mean,0.49375,-0.15625,None,None
688113,128090,1.555639277685543e+18,2022-08-05 19:38:00+00:00,"@Deborahgaji Tinubu is just a placeholder for bokoharam Shettima to continue where Buhari stopped,but the God we se… https://t.co/lUFym6DZQY",3,tinubu placeholder bokoharam shettima continue buhari stop god,0.0,0.0,Tinubu,None
688120,128097,1.5556392593059512e+18,2022-08-05 19:37:56+00:00,apc don chase am commot https://t.co/Cqr1J6vdf5,0,apc chase commot,0.0,0.0,None,APC
688122,128099,1.5556392490678108e+18,2022-08-05 19:37:54+00:00,"RT @Muhammadgm12: APC Presidential Candidate, @officialABAT &amp; his running mate @KashimSM observed jum'at prayer at the Area 1 Juma’a Mosque…",2,apc presidential candidate amp run mate observe jum prayer area juma mosque,0.0,0.0,None,APC
688130,128107,1.5556392081816453e+18,2022-08-05 19:37:44+00:00,"Gov. Oyetola lost the last elections, aye gbo (the earth heard) orun mo (heaven knew). What is the appeal in futili… https://t.co/H3uoLXusNk",0,gov oyetola lose elections aye gbo earth hear orun heaven know appeal futili,0.0,0.0,None,None
688134,128111,1.5556391935519212e+18,2022-08-05 19:37:40+00:00,"@channelstv PDP BOYz ooo come and see free publicity from @fkeyamo.. If Akaebueze can draw a Template for BAT 🦇 
No… https://t.co/QDKfVDYusq",1,pdp boyz ooo come free publicity akaebueze draw template bat,0.8,0.4,None,PDP
688135,128112,1.5556391819336745e+18,2022-08-05 19:37:38+00:00,Please I need someone to discribe the characteristics of a BAT #Obidatti023 #OBIDIENTS #2023 #Bat #AtikuOkowa2023 #apc #PDP,0,need discribe characteristics bat,0.0,0.0,None,None
688139,128116,1.5556391516465193e+18,2022-08-05 19:37:30+00:00,@firstladyship Let me guess who FESTUS KEYAMO IS: He is the new APC spokesman CASHVITIST. That's who he is.,0,let guess festus keyamo new apc spokesman cashvitist,0.45454545454545453,0.13636363636363635,None,APC
688146,128123,1.5556390778771003e+18,2022-08-05 19:37:13+00:00,"So AD=ACN=APC, okwia? 

Ẹ mú'ra sí i fa🙄
Jus' know that if y'all are confused, the rest of the nation isn't with yo… https://t.co/Fe5vmmRAC1",0,acn apc okwia jus know confuse rest nation isn,0.0,0.0,None,APC
688150,128127,1.5556390457320653e+18,2022-08-05 19:37:05+00:00,"@iam_realjayson @akinalabi @officialABAT APC politicians are unpatriotic generally.

Look at the way Buhari has han… https://t.co/AvZhDirxcL",0,apc politicians unpatriotic generally look way buhari han,0.5,0.05000000000000002,None,APC
688158,128135,1.5556389844659118e+18,2022-08-05 19:36:50+00:00,@fkeyamo Playing the religious card by your candidate because he knows he can't run and win on his own official rec… https://t.co/id3m3DrYgP,0,play religious card candidate know run win official rec,0.325,0.4,None,None
688159,128136,1.555638984059093e+18,2022-08-05 19:36:50+00:00,"@adeyanjudeji If na by that one Osinbajo for win APC primaries na.
Make una wake up ooo🙄🙄",0,osinbajo win apc primaries una wake ooo,0.4,0.8,None,APC
688164,128141,1.5556389561795707e+18,2022-08-05 19:36:44+00:00,"Festus Keyamo just confirmed on Channels TV that APC is a socialist party. 

If this doesn't scare the shit outta y… https://t.co/awhb6EMvOr",0,festus keyamo confirm channel apc socialist party scare shit outta,0.8,-0.2,None,APC
688184,128161,1.5556387316080476e+18,2022-08-05 19:35:50+00:00,2023: Never Will APC &amp; PDP Rule Again https://t.co/QGhPgnEcVm,11,apc amp pdp rule,0.0,0.0,None,PDP
688188,128165,1.5556387107581706e+18,2022-08-05 19:35:45+00:00,"@firstladyship Festus Keyamo is a stomach infrastructures lawyer of APC, his interest is his bank account not Niger… https://t.co/GVQumYXu6O",0,festus keyamo stomach infrastructures lawyer apc bank account niger,0.0,0.0,None,APC
688198,128175,1.555638623680209e+18,2022-08-05 19:35:24+00:00,"@channelstv If security under APC is okay according to you, may what happened to innocent Worshippers in #OwoAttack… https://t.co/vfurmZCqrb",0,security apc okay accord happen innocent worshippers,0.6,0.5,None,APC
688204,128181,1.5556385887669125e+18,2022-08-05 19:35:16+00:00,RT @BoluwajiU: @firstladyship The criminal Accountant General of APC linked Zainab to the looting of over 80billion. She used her husband t…,2,criminal accountant general apc link zainab loot billion husband,0.525,-0.175,None,APC
688205,128182,1.5556385853695345e+18,2022-08-05 19:35:15+00:00,"@officialABAT APC wants to rescue Nigerians from APC🤣🤣🤣...no be juju be dat? Oga we no follow una dey do drugs o, so our eyes don clear!",0,apc want rescue nigerians apc juju dat oga follow una dey drug eye clear,0.3833333333333333,0.10000000000000002,None,APC
688208,128185,1.5556385230295122e+18,2022-08-05 19:35:00+00:00,"@DanielRegha @brfootball Just like saying Nigerians are suffering in the hands of APC already, why can't we give ot… https://t.co/TXDUWIXsYu",0,like say nigerians suffer hand apc,0.0,0.0,None,APC
688210,128187,1.5556385180802253e+18,2022-08-05 19:34:59+00:00,@SmallAlhaji_ You are a liar. Your fav moved from AD to AC and from ACN to APC. We still have AD why can't he remai… https://t.co/tvCdOM2k2F,0,liar fav move acn apc remai,0.0,0.0,None,APC
688212,128189,1.5556385117803643e+18,2022-08-05 19:34:58+00:00,@firstladyship Zainab Ahmed is a customized APC criminal,0,zainab ahmed customize apc crimina,0.0,0.0,None,APC
688214,128191,1.555638493346349e+18,2022-08-05 19:34:53+00:00,"So after 8 years of being out of power and given every receipt for hot opposition by APC since 2015, this is what b… https://t.co/1wdzL99hI1",0,years power give receipt hot opposition apc,0.8500000000000001,0.25,None,APC
688228,128205,1.5556384137595494e+18,2022-08-05 19:34:34+00:00,@Owenjesse8 @mynameisnneka @UchePOkoye Is umahi winning under APC?,0,umahi win apc,0.4,0.8,None,APC
688232,128209,1.5556383673831752e+18,2022-08-05 19:34:23+00:00,"Where is the 774,000 jobs @fkeyamo promised us ?
Is he even still a minister ?
Like oga like apprentice,  this one… https://t.co/wWacBuxO9G",0,job promise minister like oga like apprentice,0.0,0.0,None,None
688234,128211,1.5556383529840312e+18,2022-08-05 19:34:20+00:00,"@AristokratLagos @SmallAlhaji_ Since he joined Apc,man doesnt have feelings again. Absence of conscience, inability… https://t.co/QQjuFxRtDT",0,join apc man doesnt feel absence conscience inability,0.0,-0.0125,None,APC
688243,128220,1.5556382951362765e+18,2022-08-05 19:34:06+00:00,@adamugarba 40 years old mumu man.. that's how your end will come.. small thing APC do you you were crying yeh yeh… https://t.co/HA8qPcUls9,0,years old mumu man end come small thing apc cry yeh yeh,0.30000000000000004,-0.075,None,APC
688246,128223,1.555638284088402e+18,2022-08-05 19:34:03+00:00,"RT @womenleaderapc: In recognition of her numerous contributions, empowerment programs, medical outreach and support for the largest party…",1,recognition numerous contributions empowerment program medical outreach support largest party,0.25,0.0,None,None
688249,128226,1.5556382800996923e+18,2022-08-05 19:34:02+00:00,"@Qdpaper2 Una no wan rescue Nigeria from APC again ?😂
Una wan bring another one, oya na😹",0,una wan rescue nigeria apc una wan bring oya,0.15000000000000002,-0.2,None,APC
688253,128230,1.5556382618125435e+18,2022-08-05 19:33:58+00:00,RT @womenleaderapc: APC National Women Leader Dr Betta Edu's achievements reverberates across the length and breadth of the country in the…,1,apc national women leader betta edu achievements reverberate length breadth country,0.0,0.0,None,APC
688260,128237,1.555638243735097e+18,2022-08-05 19:33:54+00:00,"The National Chairman of the South West Agenda (SWAGA) 2023, Senator Dayo Adeyeye on Friday allayed the fears of th… https://t.co/z8DCioWFj5",0,national chairman south west agenda swaga senator dayo adeyeye friday allay fear,0.0,0.0,None,None
688272,128249,1.5556381842303263e+18,2022-08-05 19:33:40+00:00,"@channelstv This present Govt. has done nothing, but make life miserable for Nigerians. No innovations! No solution… https://t.co/LQYphqXusG",0,present govt life miserable nigerians innovations solution,0.5,-0.5,None,None
688274,128251,1.555638176806486e+18,2022-08-05 19:33:38+00:00,"@esholfc @TinubuOclock May the remaining days of your life be like APC and Buhari 7years rule in Nigeria..
Say Amen",0,remain days life like apc buhari years rule nigeria ame,0.0,0.0,None,APC
688279,128256,1.5556381232619848e+18,2022-08-05 19:33:25+00:00,@firstladyship The criminal Accountant General of APC linked Zainab to the looting of over 80billion. She used her… https://t.co/v1CT0hrlcS,2,criminal accountant general apc link zainab loot billion,0.525,-0.175,None,APC
688281,128258,1.555638121760432e+18,2022-08-05 19:33:25+00:00,"@OyesileJohn @channelstv Kayemo is a joker. The APC takes Nigerians as fools. 

Kayemo told Seun that he could knee… https://t.co/ibVc6vvwcR",0,kayemo joker apc take nigerians fool kayemo tell seun knee,0.0,0.0,None,APC
688285,128262,1.5556380911882568e+18,2022-08-05 19:33:17+00:00,"Ailing candidate 
Muslim-Muslim ticket
Fake Bishops
Simon Lalong - Campaign DG
Festus Keyamo - campaign spokesperso… https://t.co/UE7PywaxJM",1,ail candidate muslim muslim ticket fake bishops simon lalong campaign festus keyamo campaign spokesperso,1.0,-0.5,None,None
688293,128270,1.5556380523110523e+18,2022-08-05 19:33:08+00:00,Muslim-Muslim Ticket: APC focuses on ability rather than religion – Adamu https://t.co/FcxrrKHfSU,0,muslim muslim ticket apc focus ability religion adamu,0.0,0.0,None,APC
688294,128271,1.5556380470096077e+18,2022-08-05 19:33:07+00:00,"APC / Tinubu supporters can't campaign peacefully in the south eat , their heads will be used to play Golf.

But OB… https://t.co/qR8jBPCRNb",3,apc tinubu supporters campaign peacefully south eat head play golf,0.5,0.25,Tinubu,APC
688296,128273,1.5556380327489208e+18,2022-08-05 19:33:04+00:00,Do not reward the wickedness of APC by reelecting them. https://t.co/HTjEwFzujk,0,reward wickedness apc reelect,0.0,0.0,None,APC
688298,128275,1.5556380306978693e+18,2022-08-05 19:33:03+00:00,2023 ELECTIONS PRESIDENT BUHARI RECEIVES APC DELEGATES OVER PARTY PLANS https://t.co/iku8ESBQna,0,elections president buhari receive apc delegate party plan,0.0,0.0,None,APC
688306,128283,1.5556379949540557e+18,2022-08-05 19:32:55+00:00,@adamugarba Why won't you agree? You will cry again that APC has no plan for the youths.,0,win agree apc plan youths,0.4,0.8,None,APC
688311,128288,1.555637949626286e+18,2022-08-05 19:32:44+00:00,"APC govt giving out N20,000 social investment support to 3300 in Cross Rivers State. Another 'Traders/Market' monie… https://t.co/QevdtpkVXy",0,apc govt give social investment support cross rivers state traders market monie,0.03333333333333333,0.016666666666666666,None,APC
688317,128294,1.5556379095748977e+18,2022-08-05 19:32:34+00:00,"@TinubuOclock May the remaining days of your life be like the 7years rule of APC in Nigeria..
Say Amen!!",0,remain days life like years rule apc nigeria amen,0.0,0.0,None,APC
688319,128296,1.5556378874079068e+18,2022-08-05 19:32:29+00:00,@channelstv With all due respect sir… Lagos state is not something to brag about…Lagos is a failed state infested w… https://t.co/nB2quFYaL5,0,respect sir lagos state brag lagos fail state infest,0.29999999999999993,-0.5,None,None
688329,128306,1.5556377923273032e+18,2022-08-05 19:32:06+00:00,"@ShehuSani The APC candidate will continue from where Buhari stops and may even print drugs.

We are watching and waiting.",0,apc candidate continue buhari stop print drug watch wait,0.0,0.0,None,APC
688331,128308,1.5556377810655685e+18,2022-08-05 19:32:04+00:00,@firstladyship Keyamo trying to justify APC’s failure under the guise of global economy with consistent emphasis on… https://t.co/zqeClCigvW,2,keyamo try justify apc failure guise global economy consistent emphasis,0.18333333333333335,-0.022222222222222237,None,APC
688333,128310,1.5556377775130214e+18,2022-08-05 19:32:03+00:00,@SadiqMaunde The APC Legacy. https://t.co/FESluuNMXW,0,apc legacy,0.0,0.0,None,APC
688337,128314,1.555637750422012e+18,2022-08-05 19:31:56+00:00,"@DeeOneAyekooto Tinubu started going for Jummat immediately he became APC flagbearer

sheikh Jagaban",0,tinubu start go jummat immediately apc flagbearer sheikh jagaba,0.0,0.0,Tinubu,APC
688338,128315,1.55563774713387e+18,2022-08-05 19:31:55+00:00,"@SmallAlhaji_ @officialABAT In 2014, you cried for a new Nigeria and brought in Buhari through the platform of APC… https://t.co/ndlPVZ4tvt",0,cry new nigeria bring buhari platform apc,0.45454545454545453,0.13636363636363635,None,APC
688343,128320,1.555637692863578e+18,2022-08-05 19:31:42+00:00,VIDEO: Festus Keyamo says Asiwaju Bola Tinubu &amp; Senator Kashim Shettima are not distancing themselves from the admi… https://t.co/WPfCDYaivp,33,festus keyamo say asiwaju bola tinubu amp senator kashim shettima distance admi,0.0,0.0,Tinubu,None
688344,128321,1.5556376842735534e+18,2022-08-05 19:31:40+00:00,RT @TNOnigeria: Special thanks to ⁦@officialABAT and ⁦@KashimSM for finding me worthy to lead the line in the APC 2023 Presidential Campaig…,5,special thank find worthy lead line apc presidential campaig,0.7857142857142857,0.34523809523809523,None,APC
688355,128332,1.5556376169507963e+18,2022-08-05 19:31:24+00:00,"@CashisN @jamilausuf @otamssweet @iyaboawokoya @OfficialAPCNg @MBuhari @fkeyamo Lmao,but they have being doing it ,… https://t.co/oOApdAQbaF",1,lmao,1.0,0.6,None,None
688359,128336,1.555637571916632e+18,2022-08-05 19:31:14+00:00,@LBC 🤔 what license do I need to drive a Wheeled APC/Tank thingy? Just asking for a friend for when the revolution begins.,0,license need drive wheel apc tank thingy ask friend revolution begin,0.0,0.0,None,APC
688360,128337,1.5556375610659635e+18,2022-08-05 19:31:11+00:00,RT @Sheri_fati: We will be taking the enviable pedigree of our Party Leader; Asiwaju Bola Ahmed Tinubu and the APC Presidential flag bearer…,1,take enviable pedigree party leader asiwaju bola ahmed tinubu apc presidential flag bearer,0.0,0.0,Tinubu,APC
688375,128352,1.5556374538931077e+18,2022-08-05 19:30:46+00:00,"@AjaniOluwole9 @channelstv They are 419 party... I hope we all they see the scam...

Vote APC out",0,party hope scam vote apc,0.0,0.0,None,APC
688376,128353,1.555637452395643e+18,2022-08-05 19:30:45+00:00,"RT @Sheri_fati: Hon. Shehu Atta.
Convener.
Bola Tinubu School To School (BTSTS). 
Member, 2019 Presidential Campaign Council; Field Operati…",1,hon shehu atta convener bola tinubu school school btsts member presidential campaign council field operati,0.0,0.0,Tinubu,None
688380,128357,1.5556374363524997e+18,2022-08-05 19:30:41+00:00,"RT @Sheri_fati: BOLA TINUBU SCHOOL TO SCHOOL

Bola Tinubu School to School is a group formed by some young APC Stakeholders and Progressive…",3,bola tinubu school school bola tinubu school school group form young apc stakeholders progressive,0.4,0.1,Tinubu,APC
688381,128358,1.555637435366785e+18,2022-08-05 19:30:41+00:00,"Following this Dakum stunt, it is safe to say the Dariye bloc will leave the APC.",2,follow dakum stunt safe dariye bloc leave apc,0.5,0.5,None,APC
688383,128360,1.5556374262652357e+18,2022-08-05 19:30:39+00:00,@nigeriantribune Am not surprised by festus keyamo statement tonight because APC government feed him and his family… https://t.co/fMVsO6mIxT,0,surprise festus keyamo statement tonight apc government fee family,0.0,0.0,None,APC
688387,128364,1.5556374094167286e+18,2022-08-05 19:30:35+00:00,And APC can never be an option https://t.co/mBPqJBqUIH,0,apc option,0.0,0.0,None,APC
688391,128368,1.555637389095215e+18,2022-08-05 19:30:30+00:00,@woye1 It's shocking that APC did not remember that when they campaigned in 2014.... And also in 2019... Now we dem… https://t.co/LzVz6zcRFd,0,shock apc remember campaign dem,0.0,0.0,None,APC
688392,128369,1.555637370917163e+18,2022-08-05 19:30:26+00:00,@Ojikutumemu @channelstv You are the most foolish person I have ever met on this app. You are too used to suffering… https://t.co/mNAxVbFNc0,0,foolish person meet app suffer,0.0,0.0,None,None
688395,128372,1.5556373555869125e+18,2022-08-05 19:30:22+00:00,@SaharaReporters Tell them to vote 🗳 APC. Since their leader says BAT can fix the system,0,tell vote apc leader say bat fix,0.0,0.0,None,APC
688409,128386,1.5556372108919153e+18,2022-08-05 19:29:48+00:00,"@vanguardngrnews In sum, APC can borrow to finance anything, except education.",0,sum apc borrow finance education,0.0,0.0,None,APC
688411,128388,1.5556372082704425e+18,2022-08-05 19:29:47+00:00,"@iambolarinwah @channelstv This is why SEUN put him in that corner... This means all he said, he can't do them.. I… https://t.co/G8DWILsqu6",1,seun corner mean say,0.6875,-0.3125,None,None
688414,128391,1.5556371853904443e+18,2022-08-05 19:29:41+00:00,"@firstladyship Keyamo is a shameless man, his honours is long gone. APC is drowning.  if they have conscience, they… https://t.co/bMKQZGYADK",1,keyamo shameless man honour long go apc drown conscience,0.4,-0.05,None,APC
688415,128392,1.5556371845724529e+18,2022-08-05 19:29:41+00:00,"#NowThis 
...If ""Aliens"" (1986) APC and ""Total Recall"" (1990) taxi had a baby... it'll be Tesla's Cybertruck.

😁✌️… https://t.co/0TUxgGBfyN",0,alien apc total recall taxi baby tesla cybertruck,0.75,-0.125,None,APC
688418,128395,1.5556371775513969e+18,2022-08-05 19:29:40+00:00,"Hon. Shehu Atta.
Convener.
Bola Tinubu School To School (BTSTS). 
Member, 2019 Presidential Campaign Council; Field… https://t.co/OBv4tZodTP",1,hon shehu atta convener bola tinubu school school btsts member presidential campaign council field,0.0,0.0,Tinubu,None
688429,128406,1.555637111386169e+18,2022-08-05 19:29:24+00:00,"Festus Keyamo is Tinubu's campaign spokesperson and his position is in line APC vision.

His body language shows th… https://t.co/D8VfxNh8mI",4,festus keyamo tinubu campaign spokesperson position line apc vision body language show,0.0,0.0,Tinubu,APC
688430,128407,1.555637106881532e+18,2022-08-05 19:29:23+00:00,@Shehusky Vote APC for continuation of this legacy in 2023 😆🤣😂😹😆🤣😂 some fools are still campaigning and supporting… https://t.co/fckADE799O,0,vote apc continuation legacy fool campaign support,0.0,0.0,None,APC
688431,128408,1.555637100665512e+18,2022-08-05 19:29:21+00:00,"Useless , God forbid APC https://t.co/SBgwIPyo0X",1,useless god forbid apc,0.2,-0.5,None,APC
688434,128411,1.555637086048473e+18,2022-08-05 19:29:18+00:00,@TormentorPhD @channelstv Is actually very painful seeing youths that are supposed to be doing better but are not s… https://t.co/VOiFVqvkTb,0,actually painful see youths suppose better,0.7,-0.09999999999999998,None,None
688439,128416,1.555637043979604e+18,2022-08-05 19:29:08+00:00,@channelstv I never believe Bowala will leave APC,0,believe bowala leave apc,0.0,0.0,None,APC
688449,128426,1.555636995237548e+18,2022-08-05 19:28:56+00:00,"@adamugarba ""This government has handled the ASUU strike as it should. Parents should go and beg ASUU"" - Festus Key… https://t.co/5jzwnjJN37",1,government handle asuu strike parent beg asuu festus key,1.0,0.0,None,None
688451,128428,1.5556369776214098e+18,2022-08-05 19:28:52+00:00,APC is doing collateral damage so that the few left in that party won't decamp before next year general election.… https://t.co/31bjaDzQtP,6,apc collateral damage leave party win decamp year general election,0.45,0.42500000000000004,None,APC
688455,128432,1.5556369447884595e+18,2022-08-05 19:28:44+00:00,@firstladyship APC scoundrel.,0,apc scoundrel,0.0,0.0,None,APC
688460,128437,1.5556368995192668e+18,2022-08-05 19:28:33+00:00,"APC Socialist party eey just dey print money. 

It appears that this printing money idea is Tinubu's theory as expl… https://t.co/HMB6MANvuO",0,apc socialist party eey dey print money appear print money idea tinubu theory expl,0.0,0.0,Tinubu,APC
688467,128444,1.5556368393688517e+18,2022-08-05 19:28:19+00:00,"@channelstv Keyamo deserves pity from Nigerians. He’s a young man hired to defend &amp; glamorize APC failures. #Splitimage, #2faced",0,keyamo deserve pity nigerians young man hire defend amp glamorize apc failures face,0.30000000000000004,0.0,None,APC
688471,128448,1.5556368090900726e+18,2022-08-05 19:28:12+00:00,"""This government has handled the ASUU strike as it should. Parents should go and beg ASUU"" - Festus Keyamo

You can… https://t.co/HTsxjmYk3j",1,government handle asuu strike parent beg asuu festus keyamo,0.0,0.0,None,None
688477,128454,1.5556367514687488e+18,2022-08-05 19:27:58+00:00,RT @Ekwulu: ''People don't understand the magnitude of the economic destruction and mismanagement happening under President Buhari and his…,17,people understand magnitude economic destruction mismanagement happen president buhari,0.2,0.2,None,None
688478,128455,1.5556367500469535e+18,2022-08-05 19:27:58+00:00,@channelstv The fact that people like keyamo still have mouth to talk after the abysmal failure of APC is really du… https://t.co/pMLunZiUc2,0,fact people like keyamo mouth talk abysmal failure apc,0.3,-0.3166666666666667,None,APC
688489,128466,1.5556366927275213e+18,2022-08-05 19:27:44+00:00,"@SmallAlhaji_ AD is not a political party
Ac is not a political party
ACN is not a political party
APC is not a pol… https://t.co/bPC79vynY1",0,political party political party acn political party apc pol,0.10000000000000002,0.0,None,APC
688491,128468,1.555636684074664e+18,2022-08-05 19:27:42+00:00,"@MasterPeeZ @EbiFORexploit @vakkai APC are manipulators, if they can clone Buhari, they can also clone BAT 🦇 💯",0,apc manipulators clone buhari clone bat,0.0,0.0,None,APC
688498,128475,1.5556366483350856e+18,2022-08-05 19:27:33+00:00,@FS_Yusuf_ APC PDP: birds of same feather,0,apc pdp bird feather,0.0,0.0,None,APC
688499,128476,1.5556366448747807e+18,2022-08-05 19:27:33+00:00,"@channelstv I have said it times without number that APC as a party is  full of arrogant people. 

They are so arro… https://t.co/jOHSsrAyEE",0,say time number apc party arrogant people arro,0.0,0.0,None,APC
688503,128480,1.555636635395625e+18,2022-08-05 19:27:30+00:00,@EmmyofficialC @channelstv @apc It is well with you and those who sired you.,0,sire,0.0,0.0,None,None
688514,128491,1.5556365609761178e+18,2022-08-05 19:27:13+00:00,@OgbeniDipo Are you not a PhD holder? Did u listen well to the interview? I'm not an APC supporter but the minister… https://t.co/UWHutZqtR7,0,phd holder listen interview apc supporter minister,0.0,0.0,None,APC
688524,128501,1.5556364827523564e+18,2022-08-05 19:26:54+00:00,@FS_Yusuf_ @SERAPNigeria @EUinNigeria @SavvyRinu Only those not supporting Apc,0,support apc,0.0,0.0,None,APC
688525,128502,1.5556364797910958e+18,2022-08-05 19:26:53+00:00,@AriyoAristotle @fkeyamo APC is a curse,1,apc curse,0.0,0.0,None,APC
688528,128505,1.5556364631229235e+18,2022-08-05 19:26:49+00:00,"RT @Hao_and_Y: Yes, everyone please be wary of emails purporting to be from Nature Biotechnology and offering to publish your article open…",3,yes wary email purport nature biotechnology offer publish article open,0.6,-0.25,None,None
688529,128506,1.5556364527629844e+18,2022-08-05 19:26:47+00:00,@mamatee001 @officialABAT Which day una go pick sense? Una no dey see brain wey the APC take  select candidate? Tha… https://t.co/VElG2yqdkN,0,day una pick sense una dey brain wey apc select candidate tha,0.0,0.0,None,APC
688531,128508,1.555636438070354e+18,2022-08-05 19:26:43+00:00,@EkweoguLaw @vanguardngrnews APC a cult of Daft Fanatics,0,apc cult daft fanatics,0.0,0.0,None,APC
688537,128514,1.555636393203929e+18,2022-08-05 19:26:33+00:00,@fkeyamo We can see the Chinese in the APC government.... It's been there for long. Well done BAT!!,0,chinese apc government long bat,0.2,-0.025,None,APC
688540,128517,1.555636376330199e+18,2022-08-05 19:26:29+00:00,@channelstv The 12 million voters who are not on social media moving to south. LoL PDP &amp; APC. #Obidatti2023,1,million voters social media move south lol pdp amp apc,0.3833333333333333,0.4166666666666667,None,PDP
688542,128519,1.5556363686001746e+18,2022-08-05 19:26:27+00:00,@iam_jibola8211 Who ooooo?,0,ooooo,0.0,0.0,None,None
688545,128522,1.55563634212574e+18,2022-08-05 19:26:20+00:00,"Jobless and still supporting Tinubu/APC...
I respect your passion for 
Poverty",1,jobless support tinubu apc respect passion poverty,0.0,0.0,Tinubu,APC
688549,128526,1.5556363303689994e+18,2022-08-05 19:26:18+00:00,@DejiAbiri @woye1 @pettielee There wont be noise because it is not APC.,0,wont noise apc,0.0,0.0,None,APC
688554,128531,1.555636268721209e+18,2022-08-05 19:26:03+00:00,We will be taking the enviable pedigree of our Party Leader; Asiwaju Bola Ahmed Tinubu and the APC Presidential fla… https://t.co/llCPnzcaGc,1,take enviable pedigree party leader asiwaju bola ahmed tinubu apc presidential fla,0.0,0.0,Tinubu,APC
688556,128533,1.5556362648792433e+18,2022-08-05 19:26:02+00:00,@SodiqTade Nigerians are once beaten and twice shy now. Propaganda laced with hypocrisy will not appeal to the sens… https://t.co/QvI5Nl6sjq,0,nigerians beat twice shy propaganda lace hypocrisy appeal sens,0.3,-0.3,None,None
688567,128544,1.5556361638635356e+18,2022-08-05 19:25:38+00:00,Ex -APC Presidential Aspirant Dr SKC Ogbonnia Dumps Tinubu And Endorses ... https://t.co/okpcy8Bf6D via @YouTube,0,apc presidential aspirant skc ogbonnia dump tinubu endorse,0.0,0.0,Tinubu,APC
688569,128546,1.55563614373496e+18,2022-08-05 19:25:33+00:00,"RT @HotFlyBabe: Osun Election: Oyetola Drags INEC, PDP, Adeleke To Election Petition Tribunal https://t.co/Gdu9JRXC7r via The Trent News ht…",1,osun election oyetola drag inec pdp adeleke election petition tribunal trent news,0.07083333333333333,-0.1,None,PDP
688573,128550,1.555636116006527e+18,2022-08-05 19:25:27+00:00,@nigeriantribune It's just as if anyone that enters APC naturally just lost their sense finally.,0,enter apc naturally lose sense finally,0.7,0.05,None,APC
688583,128560,1.5556360585781617e+18,2022-08-05 19:25:13+00:00,"@iykimo I'm curious and dumbfounded wen I see some young people supporting the APC and PDP sha

Especially those in… https://t.co/4YpXIQsJa5",0,curious dumbfound wen young people support apc pdp sha especially,0.7999999999999999,0.0,None,APC
688584,128561,1.5556360568124047e+18,2022-08-05 19:25:12+00:00,"Apc government at this time: giving 3000 people in cross river 20,000 to take them out of poverty...I don't get? 
S… https://t.co/xzXPlkvZP1",0,apc government time give people cross river poverty,0.0,0.0,None,APC
688587,128564,1.5556360285468754e+18,2022-08-05 19:25:06+00:00,@vanguardngrnews It's needless commiting suicide because of clueless and incompetent PMB. He should get his PVC rea… https://t.co/cqwEuRkERL,0,needle commit suicide clueless incompetent pmb pvc rea,0.3666666666666667,-0.35,None,None
688595,128572,1.555635998196994e+18,2022-08-05 19:24:58+00:00,After listening to Festus Keyamo this night on Channel TV. I just have to conclude on this. ' APC is Evil and Keyam… https://t.co/tbx9Ohlo75,0,listen festus keyamo night channel conclude apc evil keyam,1.0,-1.0,None,APC
688596,128573,1.555635996431098e+18,2022-08-05 19:24:58+00:00,"@firstladyship Not only Buhari, but Buhari and APC can give $1m to Afghanistan, $1.9bn Rail to Marardi Niger Republ… https://t.co/fA3ANGHnwv",0,buhari buhari apc afghanistan rail marardi niger republ,0.0,0.0,None,APC
688601,128578,1.5556359657079153e+18,2022-08-05 19:24:51+00:00,*Special thanks to ⁦@officialABAT and ⁦@KashimSM for finding me worthy to lead the line in the APC 2023 Presidentia… https://t.co/M1FoFME4Xc,2,special thank find worthy lead line apc presidentia,0.7857142857142857,0.34523809523809523,None,APC
